IID	PC1	PC2
I6233	0.09350687	0.02678776
I6262	0.1245226	-0.2090296
I6263	0.1028788	0.02053162
I6264	0.1152968	-0.1789769
I6466	0.0001371483	0.0009849354
I6467	0.0004097828	0.003179478
I6468	0.002960684	0.01196777
I6470	0.05454791	0.1660332
I6471_published	0.002661015	0.008435647
I6475	0.00390632	0.01338814
I6476	0.001836953	0.005709629
I6480	0.03386016	0.09439465
I6481	0.0004321976	0.00120846
I6482	0.001805025	0.003407427
I6531	0.06495577	0.1637736
I6534	0.006280602	0.01761043
I6535	0.0001130762	0.0006735267
I6537	0.04553552	0.1167377
I6538	0.002351854	0.00570083
I6539	0.03036963	0.09944894
I6542_published	0.01180913	0.04124352
I6543	0.00751466	0.02901582
I6579	0.06931196	0.1766228
I6580	0.05739971	0.1396309
I6581	0.04483167	0.1517179
I6582	0.06352686	0.1902974
I6583	0.07029812	0.1875454
I6584	0.01111277	0.04552362
I6585	0.0008793284	0.002362364
I6587	0.01024519	0.03595384
I6588	0.008835144	0.02658815
I6589_published	0.0001217922	0.0008855166
I6590	0.0651956	0.1918246
I6591	0.06800783	0.1907044
I6596_published	0.002789948	0.01024249
I6601	0.02651283	0.1010693
I6604	0.01409463	0.05385983
I6605	0.000719886	0.003647035
I6608_published	0.008264087	0.03049716
I6610	0.0005990462	0.001573999
I6612	0.002754383	0.01254761
I6613	0.001159897	0.003157381
I6617	0.02779037	0.09549418
I6618	0.03628873	0.1245026
I6623	0.05201455	0.1483035
I6624	0.05238973	0.1505186
I6628	0.007217145	0.02827658
I6629	0.002176025	0.009731432
I6630	0.003463429	0.01194915
I3082	0.06053196	0.1564576
I3209	0.001529999	0.004264158
I4132	0.02285656	0.05843823
I4229	0.06359283	0.2128892
I4245	0.00213263	0.008314149
I6472	0.01388996	0.04551958
I0698_published	0.04515795	0.1954821
JK2134	-0.001876206	0.02618665
JK2888	-0.002217512	0.03934835
JK2911	0.001404782	0.1043352
I4349	0.03630468	0.1836233
Canes.SG	0.06348138	0.1685769
Chan.SG	0.0688178	0.1531289
GB.SG	0.07520495	0.2316167
M95.SG	0.05000018	0.1380903
M96.SG	0.07512695	0.2007051
OC.SG	0.06470094	0.1788061
I4450_all	0.01114387	-0.152153
I4096_all	0.02158289	-0.1720733
I2373	0.01230553	0.04485215
I6744	0.007766186	0.02521049
I6745	0.006738646	0.01811314
I1126_published	0.0179245	-0.02928931
I1311	0.0002117599	0.001254353
I1378	0.01474041	0.03035131
I3453	0.0012639	0.0007619877
I3484	0.005110341	0.01789139
I6117	0.0005445446	0.001648011
I6118	0.0002605628	0.0006254188
I6119	0.003426057	0.00952975
I6120	0.0002421542	0.0005722267
I6122	0.0003896903	0.001495817
I6124	0.0056542	0.01890141
I6125	7.973891e-06	0.001023833
I6126	0.0003966774	0.001616354
I6127	0.0002069664	0.0006149771
I6195	0.004401664	0.006174396
I6217	0.0006006935	0.00309496
I6310	0.00138847	0.001946123
I6312	0.0002980916	0.001187327
I6318	0.0006005437	0.001783559
I6463	0.0001615028	0.002108017
I6490	0.006634525	0.02129943
I6492	0.0005086432	0.00206924
I6548	0.01314152	0.02002443
I6565	0.005800179	0.03466736
I6746	0.04701207	0.1644375
I6747	0.0595112	0.2263647
I6750	0.03037094	0.1091291
I6751	0.05341233	0.1963593
I6753	0.06016302	0.2031827
I6754	0.03080459	0.07944181
I6755	0.02977314	0.1143338
I6757	0.0633568	0.21863
I6759	0.05511947	0.2135356
I6760	0.04131893	0.1485584
I6761	0.04000174	0.1520668
I6762	0.04314433	0.1627022
I6764	0.02386804	0.08311977
I6766	0.04561742	0.1835514
I6774	0.04938096	0.1316487
I6775	0.05757427	0.1481737
I6777	0.06829999	0.1610911
I6778	0.04619789	0.1311743
I1368	0.002341984	-0.005847144
I1369	0.004569916	-0.009589343
I1370	0.003493904	-0.008997533
I2597	0.07348271	0.1758412
I2604	0.06615538	0.1690251
I2606	0.04937899	0.1800352
I2967_published	-0.02817987	-0.00320105
I4106	0.03021987	-0.1647337
I6461	0.02416291	0.1445031
I6462	0.02257679	0.1359565
I6464	0.02280133	0.1280319
I6545	0.03226595	0.0492216
I6546	0.04027017	0.0641457
I6547	0.0231731	0.02135184
I6549	0.03772649	0.03552472
I6550	0.04777433	0.04937025
I6551	0.04753219	0.03939368
I6552	0.03404592	0.03230951
I6553	0.02856033	0.03868712
I6554	0.05647232	0.06873555
I6555	0.05433862	0.07004527
I6556	0.04673863	0.07203537
I6557	0.01470929	0.02319291
I6561	0.07020842	0.1541238
I6564	0.02631625	0.1566086
I6566	0.031422	0.1677196
I6567	0.02400346	0.1320779
I6569	0.02671084	0.1464526
I6570	0.03392648	0.1766992
I6571	0.02909983	0.1766177
I6572	0.03017789	0.1702398
I6609	0.01985935	0.07128719
I0519	0.006352969	0.02403403
I0520	0.001346423	0.004145754
I2792	0.01262577	0.04957383
I2683	0.05824227	0.224024
I3122	0.06439734	0.2314604
I3123	0.06430463	0.2284397
I3124	0.06146297	0.2230261
I3125	0.05996885	0.2195202
I3728	0.1210072	-0.2912931
I3736	0.118434	-0.2844189
I4062	0.0623597	0.2447343
I4065	0.06098423	0.2296976
I4241	0.03696655	0.1846854
I4243	0.06381611	0.1762014
I6292	0.0581777	0.07752671
I6294	0.06483089	0.1152665
I6349	0.1330849	-0.2746352
I6351	0.1140811	-0.1902104
I6352	0.1463449	-0.2922315
I6353	0.1412299	-0.2933971
I6356	0.109411	-0.1029575
I6357	0.1012537	-0.2266534
I6358	0.1334083	-0.3060888
I6359	0.1386032	-0.2303881
I6361	0.1347234	-0.240673
I6362	0.1009744	0.01934853
I6364	0.09566839	0.0125364
I6459	0.03329268	0.1872231
I6460	0.02534592	0.1147916
I0518	0.003115885	0.01310395
I2786	0.065029	0.1666052
I3614	0.1435812	-0.326915
I3615	0.138109	-0.3077331
I3617	0.138729	-0.3234
I3618	0.1321523	-0.3112019
I3619	0.1454125	-0.3284145
I3620	0.1301804	-0.3257235
I3707	0.02875959	0.1857118
I3708	0.0510139	0.2145023
I3727	0.1417994	-0.3230284
I3732	0.1323041	-0.3055504
I3921	0.02850104	-0.1638156
I3985	0.03953857	0.1923826
I3986	0.040347	0.201884
I3987	0.04001214	0.1924816
I3718	0.05043307	0.09608815
GoyetQ-2_udg	0.01426707	0.03128578
GoyetQ116-1_udg_published	0.02430947	0.04210825
I5383	0.02494819	0.06442164
I1701_published	0.0001004763	0.004480963
I2335	0.0003717024	0.001508454
I6767	0.06880568	0.1837661
I5377	0.07476675	0.1835451
I2870	0.001876772	0.006425281
I3387	0.08622227	0.1542388
I2495	0.05619187	0.2307827
I3616	0.1213964	-0.2786711
I3705	0.03652987	0.1927976
I3706	0.03546661	0.1948186
I3709	0.05171275	0.2239218
I3731	0.1356941	-0.3237621
I3734	0.13403	-0.3154402
I3735	0.1333221	-0.317708
I4105	0.02832444	-0.157801
I1069_published	0.0003279822	0.005348625
I1414_published	0.001018987	0.01747936
I1415_published	0.001344255	0.01139069
I1685_published	-0.0004420612	0.008635411
I1700_published	0.00167601	0.01125746
I3243	0.00232553	0.008672393
I1687_published	-0.0003793438	0.005447597
I1690_published	-0.0003456524	0.005455254
I1392	0.04525401	0.1699151
I2337	0.02378092	0.09166668
I2868	0.03650702	-0.002608276
I2328	0.0001677491	0.00304736
I1192	0.03763014	-0.08248588
I1194	0.02756776	-0.06712071
I2484	0.01041247	0.03224074
I2872	0.01600366	0.01465116
I4582	0.07668361	0.2008223
I4063	0.06573486	0.2592973
I2323	0.02359256	0.09784712
I2318	0.02377398	0.109993
I2871	0.02948519	0.03221198
I2937	0.04102827	0.1770453
I4607	0.02806032	0.06843712
I2499	0.02288766	0.09468177
I2869	0.03160658	0.1305328
I3443_published	0.07933943	-0.1206514
I3726	-0.2818956	0.03056093
I3920	0.05577887	0.2254854
I2327	0.03051912	0.09324188
I3832	0.01081133	0.06172175
I3997	0.06302546	0.2303647
I4660	0.007417462	0.01813523
I4870	0.05633743	0.1318014
I3982	0.02840875	0.1762832
I2718	0.006863746	-0.009243921
I2715	0.02937552	-0.04282442
I2719	0.01676508	-0.02617229
I2716	0.03851064	-0.05670266
I2717	0.02344112	-0.03516774
I6679	0.01439996	0.03932563
I6680	0.06862838	0.1886505
I6669	0.03508636	0.1229378
I1842	0.03554611	0.1147595
I1845	0.032306	0.1011498
I1846	0.04689535	0.1737757
I1978	0.06750427	0.2182731
I1970	0.01237652	0.05268737
I6677	0.05668451	0.2266012
I6671	0.04936251	0.1405375
I3365	0.001120328	0.002264971
I1979	0.02749802	0.09135997
I3703	0.02859839	0.1392952
I1982	0.00169112	0.00364044
I6667	0.05070996	0.1333911
I6668	0.04439172	0.1385031
I6674	0.04361451	0.1324071
I6675	0.03266282	0.1179996
I6048	0.002519927	0.005509119
MA969.SG	0.05509146	0.123823
MA971.SG	0.02901429	0.08271406
MA973.SG	0.05666406	0.1621166
MA974.SG	0.005175714	0.00801857
MA975.SG	0.009984804	0.01612538
ERS1790729.SG	0.01019507	0.07017619
ERS1790730.SG	0.01742414	0.1560838
ERS1790731.SG	0.01568694	0.1791799
ERS1790732.SG	0.02297143	0.1707034
ERS1790733.SG	0.01150537	0.1361087
Ofnet_published_d	2.236868e-05	0.001967054
LesCloseaux13_published_d	0.0002922418	0.001978848
HohleFels79_published_d	0.0005647682	0.001970847
Cioclovina1_published_d	1.532151e-06	0.001243128
Brillenhohle_published_d	0.001475908	0.002735511
Bockstein_published_d	0.002640853	0.007186349
GoyetQ376-19_published_d	-0.000571067	0.002343079
HohleFels49_published_d	0.002345509	0.0101608
Falkenstein_published_d	0.004090621	0.01829088
Chaudardes1_published_d	0.004258909	0.01802487
Ranchot88_published_d	0.02391241	0.08426594
Sunghir1.SG	0.03106659	0.06231007
Sunghir2.SG	0.04782133	0.09254454
Sunghir3.SG	0.04612461	0.09168146
Sunghir4.SG	0.03289859	0.09095144
Sunghir6.SG	0.08839685	0.2047976
baa001.SG	-0.8320247	-0.1290199
bab001.SG	-0.5273914	-0.07789569
cha001.SG	-0.180015	-0.02409807
doo001.SG	-0.0008198654	-0.0002231829
ela001.SG	-0.7394518	-0.1073979
mfo001.SG	-0.7469238	-0.1020825
new001.SG	-0.7452375	-0.1021481
gun002.SG	-0.02118891	0.03097714
gun005.SG	-0.03001798	0.06148707
gun008.SG	-0.02262273	0.04493841
gun011.SG	-0.09737229	0.1614415
gun012.SG	-0.04876	0.06498944
I7158	0.0004812368	0.001254936
I7160_published	0.0003249389	0.001422769
I6932	0.0002167634	0.001487769
I6925	0.0005532457	0.001880488
I7026	0.001680877	-0.002178215
I6924	0.0005285219	0.004782119
I6928	0.0008151144	0.005516189
I7002	0.0006739235	0.006336603
I6922	0.001027116	0.006490153
I6947	0.001675047	0.006562992
I7088	0.005169066	-0.007361714
I7028	0.003782993	0.001068463
I6945	0.002574933	0.0005122049
I3584_published	0.00331206	0.01800443
I0982	0.006444656	0.01676964
I6923	0.005308214	0.02351555
I7086	0.01918204	-0.02990101
I7003	0.004553447	0.02977309
I6943	0.008448652	0.01045297
I6944	0.02330207	0.008237379
I6946	0.02248247	-0.01527992
I7036	0.02476241	-0.001858777
I7162_published	0.01962698	0.08502647
I6938	0.03093271	0.03115123
I6940	0.05333789	-0.1276115
I7035	0.03000079	-0.001138142
I6941	0.03079716	-0.01463844
I6942	0.02987043	-0.01486274
I6939	0.03131491	0.1091281
I6198	0.0340058	0.05131772
I6934	0.03774925	0.04369696
I6935	0.02906204	0.1092817
I6937	0.03149929	0.1372017
I6893	0.04123014	0.05788782
I7060	0.05899457	0.1295557
I6888	0.04003798	0.03127055
I6901	0.05390472	0.06510319
I6897	0.04423264	0.07779613
I6936	0.05478413	0.1663799
I7029	0.08954942	-0.02594961
I6900	0.05142626	0.06544573
I6896	0.05805804	0.0539453
I7023	0.09554767	-0.004746209
I6890	0.05782689	0.07286987
I6899	0.05463674	0.06390986
I7030	0.1008374	-0.02138324
I6891	0.05585722	0.07329028
I7021	0.1411384	-0.2987313
I7032	0.1396517	-0.2910878
I7033	0.1002058	0.00797592
I7024	0.0943852	0.05595643
I7027	0.1042746	-0.0319219
I6889	0.06114838	0.08272546
I7022	0.1157745	-0.09234953
I7039	0.139923	-0.2222412
I1805	0.04060474	0.06038711
I1808	0.006443662	0.01032744
I1944	0.002163151	0.008958859
I1945	0.007374856	0.03299038
I1946	0.004327726	0.02186593
I1947	0.02694727	0.1189154
I1949	0.004136453	0.02073064
I1954	0.03512496	0.1365339
I1992	0.003694661	0.00565948
I1994	0.02343241	0.03117479
I2512	0.01265162	0.04410877
I2918	0.002134788	0.008666426
I4558	0.05382807	0.1528485
I4559	0.02690547	0.08592288
I4560	0.0666011	0.2092961
I4561	0.07299264	0.208233
I5319	0.1662202	-0.2507788
I5320	0.1652907	-0.2470818
I5321	0.171211	-0.2572934
I0937	0.008443688	0.0196674
I0938	0.009482216	0.02146065
I0939	0.04484848	0.1069475
I0940	0.01136436	0.02724796
I0942	0.01277732	0.03156592
I0943	0.06401344	0.154348
I0945	0.01829926	0.04214286
I0946	0.007965198	0.0197337
I0980	0.003596086	0.00354585
I0983	0.04515524	0.06172616
I0984	0.05959323	0.137806
I0985	0.005787122	0.01400012
I0986	0.01298217	0.02811911
I0989	0.01911286	0.04585186
I1003	0.00571941	0.01335521
I1006	0.005883259	0.01682092
I1007	0.01431207	0.006953507
I1008	0.02911629	0.06763042
I1010	0.006976327	0.01541606
I1011	0.07457991	0.1730093
I1013	0.004742515	0.01191851
I1951	0.0008050022	0.005520638
I1952	0.006759716	0.03039357
I3809_published	0.001367407	0.01263839
I4329	0.02351944	0.06557712
I4568	0.01799355	0.044595
I0324	0.008432381	-0.01196214
I4789	0.07468227	0.1762252
I6894	0.0655337	0.07678794
I7090	0.0356747	-0.05396914
I1985	0.06274078	0.07497625
I3262	0.0548314	0.07284605
I1525	0.1535578	-0.2516313
I1526	0.1530033	-0.250193
I0244	0.08826636	0.1052084
I0232	0.08863564	0.1996723
I0246	0.01701787	0.02639829
I0354	0.05868805	0.06108327
I0358	0.03843756	0.08286287
I0359	0.08218031	0.1881057
I0360	0.01132167	0.0183286
I0361	0.05233721	0.1149085
I0419	0.04869136	0.1190914
I0421	0.01761259	0.04205237
I0422	0.08005713	0.1737467
I0424	0.0556105	0.1260393
I0430	0.08729512	0.200518
I0431	0.02375909	0.05577133
I0839	0.006052426	0.0222243
I1061	0.01961409	0.04759925
I1154	0.004958367	0.02656445
I7333	0.1480676	-0.2336905
I7341	0.1345921	-0.2233432
I7347	0.1458714	-0.2412829
I7349	0.1552743	-0.2463855
I7423_published	0.003243659	0.02230009
I7424	0.02563774	0.1235295
I7425	0.002167286	0.1514749
I7426_published	2.565832e-05	0.001995025
I7458	-0.0001050967	0.001172242
I7480	0.07563451	0.18208
I7489	0.05671258	0.1215745
I7497	0.002788993	0.02254775
I7499	0.02474487	0.1813181
I7500	0.003142017	0.0134433
I7527	0.0038041	0.01442748
I7549	0.01916264	0.07060631
I7550	0.04575254	0.1662312
I7588	0.00180918	0.007357466
I7600	0.02379088	0.08447329
I7602	0.04325157	0.1566737
I7603	0.03925812	0.1487466
I7605	0.02701719	0.100301
I7621	0.08951589	-0.1480516
I7643	0.01127189	0.03936985
I7644	0.02340829	0.08690888
I7646	0.01064793	0.03493746
I7670	0.04773608	0.08066365
I7687	0.002207045	0.006273974
I7688	0.001917356	0.005394507
I7689	0.0009873035	0.002907023
I7691	0.005925844	0.01955263
I7692	0.004281069	0.01367119
I7757	0.130327	-0.2099864
I7759	0.1122794	-0.2007723
I7779	0.1009624	-0.1731817
I7780	0.1261471	-0.2086964
I7781	0.0394481	-0.06744371
I7782	0.123582	-0.204537
I7647	0.001882174	0.006263463
I7645	0.002159383	0.007557612
I7547	0.004521649	0.01590923
I7587	0.003818017	0.013347
I7601	0.01286768	0.0441551
I7348	0.1419797	-0.2272021
I7346	0.1436882	-0.2373159
I7606	0.06709823	0.2260104
I7331	0.1459804	-0.2377415
I7339	0.1471408	-0.2412852
I7335	0.1124586	-0.1871084
I7498	0.0322086	0.1582327
I7671	0.06517961	0.1338526
I7642	0.04272161	0.1634714
I7332	0.1422831	-0.2296829
I7457	0.01111974	0.1098891
I7604	0.05739805	0.1735865
I7340	0.1064798	-0.1759261
I7338	0.1404079	-0.2227299
I7334	0.1426636	-0.2272294
I7343	0.1354974	-0.2224864
I7344	0.1136976	-0.1922281
I7337	0.135931	-0.2177353
I7760	0.05206404	-0.04848912
I7336	0.05291495	-0.09237776
I7342_d	0.001273739	-0.002106034
I7672	0.004242208	0.0141826
I7673	0.02089252	0.0719679
I7674	0.001980702	0.006456597
I7675	0.009705039	0.03014209
I7676	0.005376821	0.01714975
I7679_published	0.001867064	0.009694673
Hum1.SG	0.02878541	0.05725828
Hum2.SG	0.08917948	0.1660496
SBj.SG	0.02845876	0.05530279
SF11.SG	0.008249501	0.02446175
SF12.SG	0.098488	0.1874857
SF9.SG	0.06343293	0.1389774
Steigen.SG	0.07140806	0.1268773
USR1.SG	0.1483764	-0.2225791
USR2.SG	0.01913522	-0.02861756
FUT001	0.02379415	-0.1187386
FUT002	0.03133876	-0.1204913
FUT006	0.02081835	-0.08652568
FUT007	0.017905	-0.06951259
LHA001	0.001830753	-0.01242283
MAI002	0.06700012	-0.2178756
MAL001	0.005355562	-0.01748408
MAL002	0.01590408	-0.04499261
MAL004	0.03695139	-0.1417453
MAL006	0.001220335	-0.003746192
MAL007	0.02504705	-0.08652427
MAL008	0.001630294	-0.00590535
TAN001	0.02468234	-0.1079011
TAN002	0.006319553	-0.03088766
TAP002	0.002211213	-0.01141172
TAP003	0.01545901	-0.03911207
TAP004	0.004299988	-0.0194246
TON001	0.008225409	-0.02711616
TON002	0.03207306	-0.0987479
Donkalnis1	0.004531268	0.01056143
Donkalnis4	0.001853971	0.004721966
Donkalnis6	0.08357601	0.214018
Donkalnis7	0.04382964	0.1017421
Gyvakarai1_10bp	0.08180474	0.1736742
Kivisaare3	0.01735545	0.03729667
Kivutkalns153	0.02112586	0.05590773
Kivutkalns164	0.008050358	0.02206134
Kivutkalns194	0.01289543	0.03633492
Kivutkalns19	0.08392965	0.2024005
Kivutkalns207	0.08140759	0.2092145
Kivutkalns209	0.06890388	0.1853631
Kivutkalns215	0.07910026	0.2000696
Kivutkalns222	0.05642214	0.1545233
Kivutkalns25	0.06610206	0.168531
Kivutkalns42	0.05560041	0.1476477
Kretuonas1	0.02918179	0.06812318
Kretuonas2	0.06601879	0.1595054
Kretuonas4	0.09657751	0.2155957
Kretuonas5	0.01819815	0.04285941
Kunila2	0.02852877	0.07162495
Kvarlov5164	0.0223843	0.09600002
MotalaAA	0.005794119	0.01102591
Olsund	0.06254326	0.1510325
Plinkaigalis241	0.01944137	0.04815404
Plinkaigalis242	0.0824279	0.1720144
Popovo2	0.006208541	0.009115002
Spiginas1	0.08918058	0.2115905
Spiginas2	0.07532328	0.1930012
Spiginas4	0.06575934	0.1559247
Tamula1	0.0173204	0.02904719
Tamula3	0.01716953	0.02593925
Turlojiske1932	0.007653192	0.01958579
Turlojiske1	0.01206569	0.02804872
Turlojiske3	0.05112586	0.116199
Turlojiske5	0.005984605	0.01318266
UzOO77	0.05965236	0.07202618
Veibri4	0.05688371	0.1140573
I8970	0.002076446	-0.005208699
I8974	0.002374766	-0.00602129
I8977	0.001103354	-0.002703501
I8978	0.0004358247	-0.001318531
I2948_all	0.008266095	-0.02307442
I2947	0.006229081	-0.01630437
I2948	0.006380946	-0.01626255
I4458	0.003939915	-0.009595498
I4458_all	0.003676896	-0.008525839
I0987	0.03635186	0.07808307
I2966_all	-0.397345	-0.05084532
I0589	-0.1947291	-0.02670625
I2966	-0.3323376	-0.04096158
TAF009	-0.06256624	0.02813209
TAF010	-0.2061494	0.06276607
TAF011	-0.2214315	0.07390119
TAF012	-0.08750754	0.02941032
TAF013	-0.228783	0.07007204
TAF014	-0.2243606	0.07446098
TAF015	-0.02195227	0.008204515
I10000	0.05294435	0.06350249
I10001	0.0607807	0.07243799
I10092	0.01674571	0.1062915
I10093	0.0231367	0.1496599
I10096	6.886869e-05	0.001723429
I10097	0.01912894	0.1044936
I10099	0.01781592	0.1193806
I10100	0.01398161	0.05058139
I10101	0.00365262	0.01817449
I10104	0.005597181	0.02545196
I10106	0.00875002	0.04747126
I10110	0.07152351	0.1694968
I10111	0.07761789	0.1575657
I10112	0.07759813	0.1479156
I10126	0.1376332	-0.2086071
I10140	0.05405638	0.1177668
I10264	0.008195104	0.06131313
I10265	0.001172389	0.01020578
I10266	0.008457438	0.04460603
I10267	0.0001923553	0.001442203
I10268	0.01609445	0.09924853
I10269	0.0002284032	0.0008062259
I10277	0.02630784	0.1119551
I10278	0.02645176	0.1070474
I10280	0.01883717	0.07864291
I10282_published	0.0005810942	0.001477749
I10283	0.008722032	0.03437989
I10284	0.007449556	0.03029077
I10285	0.02241909	0.0773489
I10286	0.002136062	0.009218597
I10361	0.0009158138	0.005654741
I10364	0.04471901	0.1781165
I10365_published	0.03201397	0.1407009
I10366	0.03062129	0.1671986
I10719	-0.1944441	0.02819543
I10939	0.02218456	0.08238172
I10940	0.001769586	0.008472176
I10941	0.02856995	0.1113282
I10942	0.02594092	0.09627266
I10973	0.0006913267	-0.001997118
I10974	0.03847909	0.05270755
I11214	0.008665396	0.01783816
I11442	0.051715	0.1921683
I11443	0.06000651	0.1772842
I11456_published	0.03814391	0.02722637
I11459_published	0.01684242	0.01398407
I11460_published	0.0001349532	0.000298256
I11461	0.000134993	0.0003687246
I11462	0.03194028	0.09161099
I11466_published	0.008056772	0.007156492
I11468	0.001900256	0.006887606
I11469_published	2.26613e-05	0.0003539083
I11471_published	0.0008940749	0.002392059
I11472	0.004073153	0.01470867
I11474	0.02647939	0.07498621
I11476	0.04037879	0.1188135
I11478	0.03802582	0.0832664
I11479	0.005525426	0.014575
I11480_published	0.0007587656	0.001796811
I11483	0.00321245	0.01043714
I11488_published	0.0001645389	0.0001557021
I4785	0.000607123	0.0004819318
I5762	0.0003667058	0.001306499
I6670	0.0001227643	0.0003860199
I7177	0.0004501958	0.001358187
I7594	0.01168104	0.04274419
I7595_published	0.001563099	0.006301906
I7597	0.001072261	0.002488822
I7598	0.02801054	0.1014893
I7714	0.04588045	0.05627062
I7715	0.06408236	0.0627612
I7716	0.05625681	0.1086593
I7717	0.05582207	0.05743277
I7718	0.05457931	0.06100838
I7719	0.06277575	0.063693
I7720	0.05617902	0.05377807
I7721	0.06181257	0.05906732
I7722	0.05762362	-0.004832355
I7723	0.06117798	0.05745829
I7796	0.01097429	0.04358807
I7800	0.003554943	0.0128847
I7807	0.01103715	0.05139857
I7949	0.07227072	0.1895223
I7965	0.1586435	-0.2444942
I7966	0.1602034	-0.2392598
I7967	0.159281	-0.2395254
I7968	0.1590527	-0.2387448
I7969	0.1475701	-0.2280129
I7970	0.1571949	-0.2438054
I7971	0.159432	-0.2449562
I7973	0.149605	-0.2282688
I7974	0.1572641	-0.2386993
I7976	0.1419522	-0.211611
I8045	0.002554342	0.007888214
I8048	0.006097388	0.0212621
I8071	0.004094898	-0.01013859
I8074	0.0164496	-0.03980088
I8075	0.1139061	-0.2710539
I8076	0.006737025	-0.01591997
I8078	0.01997122	-0.05121955
I8080	0.01099858	-0.02445417
I8081	0.01659022	-0.0395595
I8118	0.1589546	-0.2486277
I8121	0.06007696	-0.09373137
I8122	0.03520388	-0.05379076
I8130	0.001501796	0.002295609
I8132	5.097829e-05	0.0008609094
I8136	0.04175814	0.1476379
I8141	0.000523087	0.003479929
I8144	0.007218768	0.02643461
I8145	0.001808724	0.01046753
I8146	-0.0005397086	0.03050856
I8147	0.0005426273	0.007714491
I8148	0.001412431	0.00615708
I8149	0.005499661	0.0203986
I8150	0.002096825	0.007004575
I8153	0.001244361	0.005983931
I8154	0.006454573	0.02412157
I8155_published	0.0007131487	0.002892512
I8156	0.00208755	0.007714554
I8157_published	0.0002937889	0.00110704
I8158	0.003792964	0.01112183
I8187	0.01837006	0.09593225
I8188	0.006965282	0.04423531
I8190	0.04164315	0.05993993
I8193	0.04073062	0.05134804
I8194	0.05893402	0.05386557
I8197	0.05590866	0.220141
I8198	0.04629592	0.185204
I8199	0.06235182	0.2204685
I8338	0.002808119	0.01075198
I8339	0.02253647	0.07058812
I8340	0.002354959	0.006675354
I8341	0.004147546	0.01060979
I8343	0.004014894	0.0224452
I8344	0.003335497	0.008430797
I8348	0.03402611	-0.05260834
I8349	0.07333581	-0.113231
I8364	0.05702383	0.2224224
I8365	0.05404996	0.2236689
I8474	0.003491885	0.01168366
I8475	0.03664849	0.1262915
I8502	0.01039671	0.0270589
I8503	0.008578174	0.02291801
I8504	0.02202338	0.05600218
I8505	0.00800799	0.01849551
I8506	0.04349684	0.1059205
I8507	0.02373383	0.04750012
I8508	0.001301582	0.002323029
I8510	0.01920212	0.05709309
I8524	0.0124218	0.03474479
I8525	0.006347077	0.01694157
I8526	0.002353919	0.006772493
I8527	0.002140662	0.005456325
I8528	0.001542719	0.004852154
